Label,lumMean,lumSD,area,lwMean,lwSD,mwMean,mwSD,swMean,swSD
SteenkampskraalRd_divergens_XY/4864_4866_b11,0.263385663,0.068463229,2269,0.263385663,0.068463229,0.217426285,0.060156661,0.081120117,0.025506155
SteenkampskraalRd_divergens_XY/4864_4866_b12,0.131639182,0.024167485,1689,0.131639182,0.024167485,0.106771626,0.021839645,0.065962200,0.014649767
SteenkampskraalRd_divergens_XY/4864_4866_b13,0.474339228,0.078448721,61189,0.474339228,0.078448721,0.447535308,0.078476415,0.340349039,0.069888483
SteenkampskraalRd_divergens_XY/4864_4866_b14,0.216191982,0.052492982,1255,0.216191982,0.052492982,0.171612425,0.044935942,0.066161020,0.017973548
SteenkampskraalRd_divergens_XY/4864_4866_b15,0.252311903,0.058797336,25812,0.252311903,0.058797336,0.231560337,0.058915436,0.154979910,0.052585100
SteenkampskraalRd_divergens_XY/4864_4866_b16,0.194316528,0.055097669,6240,0.194316528,0.055097669,0.159667766,0.048426725,0.059326411,0.019811997
SteenkampskraalRd_divergens_XY/4864_4866_b17,0.222818325,0.108948440,43454,0.222818325,0.108948440,0.201953395,0.105356839,0.150743826,0.080152857
SteenkampskraalRd_divergens_XY/4864_4866_b18,0.065267609,0.026189851,7879,0.065267609,0.026189851,0.051248045,0.023143604,0.026793321,0.013344681
SteenkampskraalRd_divergens_XY/4864_4866_b19,0.115664897,0.041743157,4977,0.115664897,0.041743157,0.095397568,0.037868272,0.050147787,0.022732995
SteenkampskraalRd_divergens_XY/4864_4866_b2,0.160816379,0.059406896,10264,0.160816379,0.059406896,0.129651491,0.052423289,0.061329696,0.027144348
SteenkampskraalRd_divergens_XY/4864_4866_b3,0.241946025,0.052328997,230,0.241946025,0.052328997,0.213190411,0.040569284,0.099911605,0.013280155
SteenkampskraalRd_divergens_XY/4864_4866_b4,0.322585513,0.070102469,71722,0.322585513,0.070102469,0.262696967,0.069065831,0.151159335,0.051983043
SteenkampskraalRd_divergens_XY/4864_4866_b5,0.148857837,0.053762288,17787,0.148857837,0.053762288,0.114099333,0.048677404,0.060775920,0.031629952
SteenkampskraalRd_divergens_XY/4864_4866_b6,0.317406802,0.111592773,60370,0.317406802,0.111592773,0.271440844,0.106932624,0.143420746,0.072350927
SteenkampskraalRd_divergens_XY/4864_4866_b7,0.487193685,0.238999773,80523,0.487193685,0.238999773,0.441747760,0.232337209,0.285246088,0.177663406
SteenkampskraalRd_divergens_XY/4864_4866_b8,0.644952432,0.174358473,107962,0.644952432,0.174358473,0.613464589,0.164650113,0.457669509,0.110703047
SteenkampskraalRd_divergens_XY/4864_4866_b9,0.270379028,0.155662098,44264,0.270379028,0.155662098,0.237819860,0.144084766,0.161277839,0.101898070
SteenkampskraalRd_divergens_XY/4864_4866_c1,0.204189530,0.053519852,7096,0.204189530,0.053519852,0.163817825,0.049549202,0.071784543,0.027874782
SteenkampskraalRd_divergens_XY/4864_4866_c2,0.324595821,0.073040863,13416,0.324595821,0.073040863,0.272624724,0.068552639,0.122906888,0.038837462
SteenkampskraalRd_divergens_XY/4870_4872_a1a,0.253210076,0.059605911,15012,0.253210076,0.059605911,0.230966967,0.057470528,0.154808173,0.042876996
SteenkampskraalRd_divergens_XY/4870_4872_a1a,0.253210076,0.059605911,15012,0.253210076,0.059605911,0.230966967,0.057470528,0.154808173,0.042876996
SteenkampskraalRd_divergens_XY/4870_4872_a1b,0.196653900,0.053828833,17785,0.196653900,0.053828833,0.177658812,0.051399410,0.120932312,0.036966589
SteenkampskraalRd_divergens_XY/4870_4872_a2a,0.223753474,0.048324323,12414,0.223753474,0.048324323,0.210143753,0.047953908,0.163036942,0.042409485
SteenkampskraalRd_divergens_XY/4870_4872_a2b,0.114051408,0.032650188,15118,0.114051408,0.032650188,0.104741666,0.031426456,0.076879558,0.026035524
SteenkampskraalRd_divergens_XY/4870_4872_b1,0.456662683,0.167517588,59157,0.456662683,0.167517588,0.413748944,0.165017493,0.269464759,0.137514560
SteenkampskraalRd_divergens_XY/4870_4872_b2,0.030085743,0.036361853,30987,0.030085743,0.036361853,0.026958952,0.033942979,0.028697766,0.025848726
SteenkampskraalRd_divergens_XY/4870_4872_b3,0.140016501,0.080412241,106256,0.140016501,0.080412241,0.115069059,0.072266687,0.069679858,0.048085689
SteenkampskraalRd_divergens_XY/4870_4872_b4,0.414350233,0.107191494,13937,0.414350233,0.107191494,0.385836210,0.104743480,0.285510834,0.090553480
SteenkampskraalRd_divergens_XY/4870_4872_b5,0.317249976,0.112387319,40627,0.317249976,0.112387319,0.263259271,0.104682446,0.137856389,0.071991816
SteenkampskraalRd_divergens_XY/4870_4872_b6,0.279211466,0.080750749,49827,0.279211466,0.080750749,0.255640986,0.075232302,0.187342685,0.062330014
SteenkampskraalRd_divergens_XY/4870_4872_c1,0.216940876,0.067344600,28506,0.216940876,0.067344600,0.179524099,0.059023461,0.079785134,0.029085612
SteenkampskraalRd_divergens_XY/4870_4872_c2,0.220006408,0.070779738,45327,0.220006408,0.070779738,0.177906543,0.064593930,0.083076535,0.038111069
SteenkampskraalRd_divergens_XY/4870_4872_c3,0.210795193,0.076627618,24493,0.210795193,0.076627618,0.175429494,0.065330029,0.079630287,0.029667499
SteenkampskraalRd_divergens_XY/4870_4872_c4,0.252273000,0.064334781,35231,0.252273000,0.064334781,0.210226058,0.056228650,0.092693546,0.027081742
SteenkampskraalRd_divergens_XY/4870_4872_c5,0.239443330,0.069724453,20846,0.239443330,0.069724453,0.195320131,0.062336769,0.084504672,0.033178100
SteenkampskraalRd_divergens_XY/4876_4879_a1a,0.210606569,0.081542834,38433,0.210606569,0.081542834,0.183861855,0.076010928,0.092942012,0.041351985
SteenkampskraalRd_divergens_XY/4876_4879_a1b,0.198781416,0.091316149,74539,0.198781416,0.091316149,0.172842197,0.081538508,0.088692598,0.045162591
SteenkampskraalRd_divergens_XY/4876_4879_a2a,0.173488162,0.084124780,15344,0.173488162,0.084124780,0.151373574,0.075871134,0.077634122,0.043221023
SteenkampskraalRd_divergens_XY/4876_4879_a2b,0.130765724,0.051391831,16467,0.130765724,0.051391831,0.115668448,0.046028751,0.061847150,0.027530202
SteenkampskraalRd_divergens_XY/4876_4879_b1,0.564691032,0.192732750,189974,0.564691032,0.192732750,0.505811077,0.182072559,0.338606429,0.140294547
SteenkampskraalRd_divergens_XY/4876_4879_b2,0.206377641,0.075542696,88055,0.206377641,0.075542696,0.168078514,0.067682802,0.069515751,0.035913713
SteenkampskraalRd_divergens_XY/4876_4879_c1,0.263249864,0.074871011,67194,0.263249864,0.074871011,0.213198109,0.066341070,0.090388274,0.035171473
SteenkampskraalRd_divergens_XY/4876_4879_c2,0.192679626,0.079869589,129615,0.192679626,0.079869589,0.152781311,0.071384661,0.058056267,0.036129907
SteenkampskraalRd_divergens_XY/4876_4879_c3,0.137020039,0.077669734,70899,0.137020039,0.077669734,0.107808536,0.068889666,0.041119192,0.035224632
SteenkampskraalRd_divergens_XY/4876_4879_c4,0.138637896,0.076856181,40167,0.138637896,0.076856181,0.112565678,0.067632666,0.049379119,0.035407510
SteenkampskraalRd_divergens_XY/4876_4879_c5,0.266266740,0.085866560,50194,0.266266740,0.085866560,0.215103297,0.075894455,0.092778189,0.038539112
SteenkampskraalRd_divergens_XY/4882_4885_a1a,0.316945783,0.078568085,16841,0.316945783,0.078568085,0.287569806,0.073666083,0.140485900,0.040825734
SteenkampskraalRd_divergens_XY/4882_4885_a1b,0.286953628,0.089457371,33942,0.286953628,0.089457371,0.259474951,0.082603343,0.123646758,0.049283825
SteenkampskraalRd_divergens_XY/4882_4885_a2a,0.323453820,0.078656465,15574,0.323453820,0.078656465,0.295756111,0.073297808,0.145397252,0.041989161
SteenkampskraalRd_divergens_XY/4882_4885_a2b,0.317754591,0.077504668,27841,0.317754591,0.077504668,0.289284222,0.073399561,0.135575982,0.042382625
SteenkampskraalRd_divergens_XY/4882_4885_b1,0.109952623,0.034072643,22530,0.109952623,0.034072643,0.092474466,0.030321376,0.049893072,0.014823237
SteenkampskraalRd_divergens_XY/4882_4885_b10,0.130639992,0.056549775,58292,0.130639992,0.056549775,0.105841813,0.048923398,0.056933175,0.027250272
SteenkampskraalRd_divergens_XY/4882_4885_b11,0.205179412,0.057102138,4625,0.205179412,0.057102138,0.164592623,0.051866692,0.065825952,0.028207557
SteenkampskraalRd_divergens_XY/4882_4885_b12,0.311058222,0.143338534,24606,0.311058222,0.143338534,0.265629006,0.129936534,0.167332055,0.087734940
SteenkampskraalRd_divergens_XY/4882_4885_b13,0.254482165,0.039653571,178,0.254482165,0.039653571,0.210694280,0.037378531,0.122758919,0.024667761
SteenkampskraalRd_divergens_XY/4882_4885_b14,0.235420669,0.049361747,529,0.235420669,0.049361747,0.181460494,0.043964249,0.087463512,0.022813370
SteenkampskraalRd_divergens_XY/4882_4885_b16,0.030184268,0.025071288,3514,0.030184268,0.025071288,0.024602470,0.022298740,0.029122865,0.015576411
SteenkampskraalRd_divergens_XY/4882_4885_b17,0.114951163,0.021582062,280,0.114951163,0.021582062,0.099266992,0.020519802,0.066904397,0.012097933
SteenkampskraalRd_divergens_XY/4882_4885_b2,0.298997447,0.099700511,13439,0.298997447,0.099700511,0.253678874,0.092912500,0.123660903,0.055743802
SteenkampskraalRd_divergens_XY/4882_4885_b29,0.328414899,0.092589602,39205,0.328414899,0.092589602,0.289412783,0.086861616,0.178941226,0.064982845
SteenkampskraalRd_divergens_XY/4882_4885_b3,0.289973918,0.106485306,53322,0.289973918,0.106485306,0.230549574,0.091580968,0.097406015,0.045751332
SteenkampskraalRd_divergens_XY/4882_4885_b4,0.235953133,0.030580722,156,0.235953133,0.030580722,0.202490240,0.029946801,0.095277943,0.025459667
SteenkampskraalRd_divergens_XY/4882_4885_b5,0.298108372,0.105825178,117314,0.298108372,0.105825178,0.239059506,0.094453448,0.094681742,0.049521504
SteenkampskraalRd_divergens_XY/4882_4885_b6,0.686526988,0.231937659,51637,0.686526988,0.231937659,0.659447485,0.224865554,0.521909144,0.173157956
SteenkampskraalRd_divergens_XY/4882_4885_b7,0.190857116,0.026361110,324,0.190857116,0.026361110,0.150485619,0.023160270,0.061406987,0.015970308
SteenkampskraalRd_divergens_XY/4882_4885_b8,0.122474525,0.054384533,10008,0.122474525,0.054384533,0.097258724,0.048630939,0.049495047,0.026963763
SteenkampskraalRd_divergens_XY/4882_4885_b9,0.365273620,0.184487854,51879,0.365273620,0.184487854,0.330807385,0.177485058,0.222048414,0.136288829
SteenkampskraalRd_divergens_XY/4882_4885_c1,0.212929365,0.062528621,7517,0.212929365,0.062528621,0.170822146,0.058174280,0.069878671,0.033838533
SteenkampskraalRd_divergens_XY/4882_4885_c2,0.187027027,0.045885219,19131,0.187027027,0.045885219,0.147002369,0.039640659,0.050424806,0.017770091
SteenkampskraalRd_divergens_XY/4882_4885_c3,0.157382684,0.042425950,13098,0.157382684,0.042425950,0.123567999,0.036985458,0.045578460,0.018395009
SteenkampskraalRd_divergens_XY/4882_4885_c4,0.201116897,0.065819843,7024,0.201116897,0.065819843,0.160691463,0.060881368,0.067427973,0.035099224
SteenkampskraalRd_divergens_XY/4882_4885_c5,0.159285360,0.062319501,26036,0.159285360,0.062319501,0.126697059,0.056060516,0.048406100,0.031368423
SteenkampskraalRd_divergens_XY/4888_4891_a1a,0.305616248,0.058020033,22295,0.305616248,0.058020033,0.273131438,0.054332327,0.132304777,0.031052773
SteenkampskraalRd_divergens_XY/4888_4891_a1b,0.251007981,0.072060184,16895,0.251007981,0.072060184,0.226017837,0.067179598,0.110558601,0.043659502
SteenkampskraalRd_divergens_XY/4888_4891_a2a,0.316761672,0.086149896,9867,0.316761672,0.086149896,0.284290078,0.077773263,0.139861766,0.043909777
SteenkampskraalRd_divergens_XY/4888_4891_a2b,0.264848431,0.060046778,16993,0.264848431,0.060046778,0.238196715,0.055009896,0.113050851,0.031988032
SteenkampskraalRd_divergens_XY/4888_4891_b1,0.265525672,0.043737787,317,0.265525672,0.043737787,0.215803873,0.038839131,0.090817952,0.022854083
SteenkampskraalRd_divergens_XY/4888_4891_b2,0.284395412,0.093580913,8013,0.284395412,0.093580913,0.234280334,0.080867453,0.105076948,0.032896265
SteenkampskraalRd_divergens_XY/4888_4891_b3,0.516397771,0.159030834,25437,0.516397771,0.159030834,0.482247928,0.154551842,0.339423481,0.121779172
SteenkampskraalRd_divergens_XY/4888_4891_b4,0.611521903,0.145415858,119222,0.611521903,0.145415858,0.547918344,0.150568438,0.361100509,0.131133576
SteenkampskraalRd_divergens_XY/4888_4891_b5,0.183477553,0.036567374,1397,0.183477553,0.036567374,0.144687555,0.031433095,0.070118729,0.015749074
SteenkampskraalRd_divergens_XY/4888_4891_b6,0.325655268,0.105268045,6482,0.325655268,0.105268045,0.282879072,0.098119224,0.172265149,0.064837322
SteenkampskraalRd_divergens_XY/4888_4891_c1,0.242320702,0.082041571,7572,0.242320702,0.082041571,0.198096841,0.073826894,0.093013599,0.039508718
SteenkampskraalRd_divergens_XY/4888_4891_c10,0.166151271,0.065587694,6275,0.166151271,0.065587694,0.136210409,0.056568651,0.065694237,0.028556153
SteenkampskraalRd_divergens_XY/4888_4891_c2,0.200873615,0.059128921,10220,0.200873615,0.059128921,0.165121779,0.050361220,0.076198834,0.022070164
SteenkampskraalRd_divergens_XY/4888_4891_c3,0.248657366,0.063901625,5200,0.248657366,0.063901625,0.207120047,0.059493489,0.095151933,0.034250197
SteenkampskraalRd_divergens_XY/4888_4891_c4,0.239396294,0.074538602,5494,0.239396294,0.074538602,0.197309215,0.066057639,0.088567864,0.034634789
SteenkampskraalRd_divergens_XY/4888_4891_c5,0.195739747,0.059845342,10288,0.195739747,0.059845342,0.160597505,0.051524499,0.071856899,0.024451553
SteenkampskraalRd_divergens_XY/4888_4891_c6,0.182871817,0.048155954,13776,0.182871817,0.048155954,0.148938665,0.044252448,0.071340587,0.024908138
SteenkampskraalRd_divergens_XY/4888_4891_c7,0.164616143,0.047519006,15624,0.164616143,0.047519006,0.133931269,0.042953776,0.062344079,0.023222015
SteenkampskraalRd_divergens_XY/4888_4891_c8,0.178297269,0.041158942,5001,0.178297269,0.041158942,0.145536035,0.037359788,0.070430609,0.020066247
SteenkampskraalRd_divergens_XY/4888_4891_c9,0.233164183,0.081019883,3174,0.233164183,0.081019883,0.190767522,0.075621106,0.088458823,0.041243868
SteenkampskraalRd_divergens_XY/4894_4897_a1a,0.173597022,0.048141121,9414,0.173597022,0.048141121,0.154873490,0.044952447,0.098104678,0.029496717
SteenkampskraalRd_divergens_XY/4894_4897_a1b,0.195490030,0.068918462,4759,0.195490030,0.068918462,0.175738165,0.066117509,0.112757262,0.046423741
SteenkampskraalRd_divergens_XY/4894_4897_a2a,0.111284261,0.035655090,8846,0.111284261,0.035655090,0.093749631,0.033990351,0.057582689,0.024287220
SteenkampskraalRd_divergens_XY/4894_4897_b1,0.145410866,0.064304072,28530,0.145410866,0.064304072,0.120112003,0.055628700,0.072203648,0.031511788
SteenkampskraalRd_divergens_XY/4894_4897_b2,0.246563802,0.096621213,115622,0.246563802,0.096621213,0.212913182,0.088507992,0.120429581,0.056349553
SteenkampskraalRd_divergens_XY/4894_4897_b3,0.146822599,0.060492642,114057,0.146822599,0.060492642,0.127644244,0.054847931,0.079844413,0.035961798
SteenkampskraalRd_divergens_XY/4894_4897_b4,0.404311263,0.074738712,17257,0.404311263,0.074738712,0.365785519,0.072585099,0.229512118,0.062522183
SteenkampskraalRd_divergens_XY/4894_4897_b5,0.157639787,0.060270478,16535,0.157639787,0.060270478,0.131677460,0.053501821,0.071998383,0.030735551
SteenkampskraalRd_divergens_XY/4894_4897_b6,0.064946704,0.032177072,4159,0.064946704,0.032177072,0.057216690,0.029338967,0.045191188,0.018744839
SteenkampskraalRd_divergens_XY/4894_4897_c1,0.175359321,0.062261260,72483,0.175359321,0.062261260,0.147598266,0.056834323,0.075380849,0.034906634
SteenkampskraalRd_divergens_XY/4894_4897_c2,0.201353048,0.074101826,92088,0.201353048,0.074101826,0.170256732,0.066679912,0.089728413,0.037413107
SteenkampskraalRd_divergens_XY/4894_4897_c3,0.226107921,0.075184643,45080,0.226107921,0.075184643,0.189852169,0.068037872,0.096326908,0.039493138
SteenkampskraalRd_divergens_XY/4894_4897_c4,0.142069352,0.049606789,63298,0.142069352,0.049606789,0.118517924,0.043566841,0.059174316,0.023576082
SteenkampskraalRd_divergens_XY/4894_4897_p1,0.146822599,0.060492642,114057,0.146822599,0.060492642,0.127644244,0.054847931,0.079844413,0.035961798
SteenkampskraalRd_divergens_XY/4900_4903_a1a,0.162353676,0.038995795,15659,0.162353676,0.038995795,0.150029585,0.036883872,0.099729980,0.025838923
SteenkampskraalRd_divergens_XY/4900_4903_a1b,0.224162572,0.057036498,10569,0.224162572,0.057036498,0.212663232,0.057154578,0.155822588,0.047872673
SteenkampskraalRd_divergens_XY/4900_4903_a2a,0.144170938,0.044396061,10386,0.144170938,0.044396061,0.128099051,0.041829524,0.076220354,0.028682081
SteenkampskraalRd_divergens_XY/4900_4903_b1,0.267765553,0.143819059,41255,0.267765553,0.143819059,0.235356194,0.132740488,0.175254386,0.095471706
SteenkampskraalRd_divergens_XY/4900_4903_b2,0.385886360,0.040624049,5723,0.385886360,0.040624049,0.353302428,0.039796439,0.227098247,0.036878243
SteenkampskraalRd_divergens_XY/4900_4903_c1,0.235024205,0.070214952,31905,0.235024205,0.070214952,0.192023244,0.061732507,0.086363787,0.031236688
SteenkampskraalRd_divergens_XY/4900_4903_c2,0.245350456,0.082076894,70746,0.245350456,0.082076894,0.207404798,0.073204844,0.102279816,0.039833852
SteenkampskraalRd_divergens_XY/4900_4903_c3,0.203177616,0.076076164,72771,0.203177616,0.076076164,0.170118832,0.065825167,0.087211745,0.034491290
SteenkampskraalRd_divergens_XY/4900_4903_c4,0.187905327,0.065691760,53746,0.187905327,0.065691760,0.153825539,0.058103280,0.077873026,0.031216175
SteenkampskraalRd_divergens_XY/4900_4903_c5,0.206272041,0.062009422,70023,0.206272041,0.062009422,0.169213327,0.054436667,0.087181718,0.028797981
SteenkampskraalRd_divergens_XY/4900_4903_c6,0.171230496,0.063310459,60402,0.171230496,0.063310459,0.139947892,0.057097033,0.066543773,0.030198036
SteenkampskraalRd_divergens_XY/4900_4903_g1,0.193068750,0.082188244,73382,0.193068750,0.082188244,0.160137229,0.075484319,0.079616444,0.043320801
SteenkampskraalRd_divergens_XY/4906_4909_a1a,0.190354550,0.052808116,8736,0.190354550,0.052808116,0.170916400,0.048598192,0.110889424,0.033120372
SteenkampskraalRd_divergens_XY/4906_4909_a1b,0.180417914,0.058944305,14702,0.180417914,0.058944305,0.160681174,0.054863456,0.099133262,0.035689928
SteenkampskraalRd_divergens_XY/4906_4909_a2a,0.191712791,0.059506646,13759,0.191712791,0.059506646,0.170024571,0.052939612,0.103986951,0.030600817
SteenkampskraalRd_divergens_XY/4906_4909_a2b,0.173032876,0.055592570,9566,0.173032876,0.055592570,0.154068991,0.051821602,0.100346615,0.033180343
SteenkampskraalRd_divergens_XY/4906_4909_b1,0.260674636,0.077084975,20325,0.260674636,0.077084975,0.237056907,0.073577913,0.151765349,0.055798420
SteenkampskraalRd_divergens_XY/4906_4909_b2,0.115042320,0.038681223,12593,0.115042320,0.038681223,0.099441183,0.034378459,0.061215163,0.022446410
SteenkampskraalRd_divergens_XY/4906_4909_b3,0.187884871,0.065121342,25041,0.187884871,0.065121342,0.148112234,0.055113643,0.074418721,0.030820193
SteenkampskraalRd_divergens_XY/4906_4909_b4,0.243972723,0.066377218,4433,0.243972723,0.066377218,0.233853480,0.066015643,0.189358570,0.059524994
SteenkampskraalRd_divergens_XY/4906_4909_b5,0.180581840,0.077450937,130992,0.180581840,0.077450937,0.159561250,0.069258629,0.106076951,0.043068169
SteenkampskraalRd_divergens_XY/4906_4909_c1,0.257831938,0.071706822,57417,0.257831938,0.071706822,0.216761413,0.062231139,0.106435759,0.031476505
SteenkampskraalRd_divergens_XY/4906_4909_c2,0.142755051,0.068173176,41471,0.142755051,0.068173176,0.121342014,0.059173014,0.063513592,0.029545038
SteenkampskraalRd_divergens_XY/4906_4909_c3,0.232296949,0.060649340,88976,0.232296949,0.060649340,0.191309268,0.055291696,0.093272849,0.034570565
SteenkampskraalRd_divergens_XY/4906_4909_c4,0.221567242,0.065990697,58671,0.221567242,0.065990697,0.185899355,0.057833910,0.092502918,0.030501895
SteenkampskraalRd_divergens_XY/4906_4909_c5,0.207609557,0.065498031,37327,0.207609557,0.065498031,0.172870996,0.056477138,0.085644575,0.028844262
SteenkampskraalRd_divergens_XY/4906_4909_c6,0.194108734,0.059335774,34759,0.194108734,0.059335774,0.161728428,0.050208152,0.078634143,0.024104206
SteenkampskraalRd_divergens_XY/4906_4909_c7,0.202383159,0.063344412,57702,0.202383159,0.063344412,0.168719486,0.056795425,0.085540730,0.032231622
SteenkampskraalRd_divergens_XY/4906_4909_c8,0.172622943,0.067550600,56472,0.172622943,0.067550600,0.142056272,0.060001088,0.066615127,0.032025389
SteenkampskraalRd_divergens_XY/4906_4909_c9,0.183935869,0.058567990,40089,0.183935869,0.058567990,0.151697598,0.050484476,0.073651944,0.025211742
SteenkampskraalRd_divergens_XY/4906_4909_g1,0.188546771,0.067963146,54815,0.188546771,0.067963146,0.156724089,0.063695225,0.083810290,0.041313793
SteenkampskraalRd_divergens_XY/4912_4915_a1a,0.129422973,0.051535887,9459,0.129422973,0.051535887,0.110245694,0.046138475,0.059563360,0.030489141
SteenkampskraalRd_divergens_XY/4912_4915_b1,0.304352290,0.095541525,60017,0.304352290,0.095541525,0.276574083,0.091227670,0.205945918,0.071962669
SteenkampskraalRd_divergens_XY/4912_4915_b2,0.362715775,0.154715394,101628,0.362715775,0.154715394,0.329234323,0.148398148,0.217382804,0.107946939
SteenkampskraalRd_divergens_XY/4912_4915_b3,0.205028320,0.148492141,8815,0.205028320,0.148492141,0.174851734,0.131485749,0.108238588,0.079752603
SteenkampskraalRd_divergens_XY/4912_4915_c1,0.116415111,0.049404461,52023,0.116415111,0.049404461,0.097796561,0.043848602,0.055820248,0.023978923
SteenkampskraalRd_divergens_XY/4912_4915_c2,0.190117127,0.088001457,42894,0.190117127,0.088001457,0.160282279,0.079478651,0.087918678,0.045212866
SteenkampskraalRd_divergens_XY/4942_4945_a1a,0.172793157,0.052962620,12097,0.172793157,0.052962620,0.151954169,0.048248560,0.077651819,0.027818932
SteenkampskraalRd_divergens_XY/4942_4945_a1b,0.186450105,0.044415582,6607,0.186450105,0.044415582,0.163690785,0.040986293,0.086276225,0.024918214
SteenkampskraalRd_divergens_XY/4942_4945_a2b,0.182152678,0.032208840,3950,0.182152678,0.032208840,0.156117067,0.027970634,0.077937145,0.016177568
SteenkampskraalRd_divergens_XY/4942_4945_a3a,0.252521387,0.048524902,16860,0.252521387,0.048524902,0.206489225,0.046100843,0.105129482,0.030341764
SteenkampskraalRd_divergens_XY/4942_4945_a3b,0.261045171,0.056586248,8145,0.261045171,0.056586248,0.207773059,0.052065055,0.107918294,0.036031069
SteenkampskraalRd_divergens_XY/4942_4945_a4a,0.263393955,0.071176553,31711,0.263393955,0.071176553,0.227979549,0.063512325,0.128471704,0.038382733
SteenkampskraalRd_divergens_XY/4942_4945_a4b,0.249588356,0.086117355,17738,0.249588356,0.086117355,0.215151227,0.078007820,0.121873084,0.045019290
SteenkampskraalRd_divergens_XY/4942_4945_a5b,0.262666638,0.076255454,14599,0.262666638,0.076255454,0.225313932,0.070679542,0.114513976,0.040066644
SteenkampskraalRd_divergens_XY/4942_4945_b1,0.297116946,0.143516288,60674,0.297116946,0.143516288,0.243678068,0.121793814,0.122810131,0.062929268
SteenkampskraalRd_divergens_XY/4942_4945_b2,0.345232441,0.198969075,132150,0.345232441,0.198969075,0.306847761,0.178227287,0.188137891,0.102814262
SteenkampskraalRd_divergens_XY/4942_4945_b3,0.184350521,0.067947386,9858,0.184350521,0.067947386,0.165896436,0.064259608,0.110086413,0.048401729
SteenkampskraalRd_divergens_XY/4942_4945_b4,0.200427975,0.108657818,44546,0.200427975,0.108657818,0.167376108,0.097599547,0.089745056,0.057749469
SteenkampskraalRd_divergens_XY/4942_4945_b5,0.395338539,0.087695796,22950,0.395338539,0.087695796,0.351104764,0.082717635,0.229424003,0.069444167
SteenkampskraalRd_divergens_XY/4942_4945_b6,0.302473627,0.117899459,40751,0.302473627,0.117899459,0.266926932,0.112530512,0.163688973,0.084247765
SteenkampskraalRd_divergens_XY/4942_4945_b7,0.442753430,0.156724692,157719,0.442753430,0.156724692,0.402832192,0.152452594,0.271886356,0.121059084
SteenkampskraalRd_divergens_XY/4942_4945_b8,0.208322553,0.082243150,17371,0.208322553,0.082243150,0.171597248,0.069008643,0.082910504,0.028300405
SteenkampskraalRd_divergens_XY/4942_4945_c1,0.191178773,0.056927039,100827,0.191178773,0.056927039,0.158178008,0.050508264,0.081666180,0.025430292
SteenkampskraalRd_divergens_XY/4942_4945_c2,0.157334319,0.064150817,73203,0.157334319,0.064150817,0.126886975,0.056567297,0.058449502,0.027729270
SteenkampskraalRd_divergens_XY/4942_4945_c3,0.195161093,0.066398974,36983,0.195161093,0.066398974,0.157673290,0.058814179,0.076343107,0.030656174
SteenkampskraalRd_divergens_XY/4942_4945_c4,0.127522861,0.054293170,24749,0.127522861,0.054293170,0.106222968,0.047446680,0.056687915,0.023389780
SteenkampskraalRd_divergens_XY/4942_4945_c5,0.146412426,0.048100989,41679,0.146412426,0.048100989,0.121145798,0.042264394,0.061985739,0.021801055
SteenkampskraalRd_divergens_XY/4948_4951_a1,0.129590057,0.046112711,11102,0.129590057,0.046112711,0.113883284,0.042474627,0.053644230,0.026182860
SteenkampskraalRd_divergens_XY/4948_4951_a2,0.233488408,0.047588165,24722,0.233488408,0.047588165,0.202686192,0.044004087,0.109620078,0.029036842
SteenkampskraalRd_divergens_XY/4948_4951_a3,0.209010346,0.043121202,14219,0.209010346,0.043121202,0.170207718,0.040989648,0.080824581,0.027524956
SteenkampskraalRd_divergens_XY/4948_4951_b1,0.369094945,0.177955592,86259,0.369094945,0.177955592,0.337630026,0.171278806,0.228355091,0.133168707
SteenkampskraalRd_divergens_XY/4948_4951_b2,0.399533094,0.129693878,41111,0.399533094,0.129693878,0.371520052,0.126226791,0.260256752,0.102128625
SteenkampskraalRd_divergens_XY/4948_4951_b3,0.171235005,0.081340445,37698,0.171235005,0.081340445,0.150020238,0.076693741,0.102446189,0.053722559
SteenkampskraalRd_divergens_XY/4948_4951_b4,0.260036835,0.123942986,36342,0.260036835,0.123942986,0.223205637,0.116468745,0.129965717,0.075025482
SteenkampskraalRd_divergens_XY/4948_4951_b5,0.178947142,0.077961381,29137,0.178947142,0.077961381,0.143007696,0.068761819,0.065784188,0.032722249
SteenkampskraalRd_divergens_XY/4948_4951_b6,0.355706309,0.071667732,19812,0.355706309,0.071667732,0.316311206,0.068809981,0.194240997,0.060320067
SteenkampskraalRd_divergens_XY/4948_4951_b7,0.337026296,0.097427328,132534,0.337026296,0.097427328,0.301154112,0.094544800,0.193519598,0.077251090
SteenkampskraalRd_divergens_XY/4948_4951_b8,0.443048892,0.110881327,37386,0.443048892,0.110881327,0.430934860,0.111873929,0.378831356,0.106942119
SteenkampskraalRd_divergens_XY/4948_4951_b9,0.263737638,0.111212813,28895,0.263737638,0.111212813,0.222611464,0.099955825,0.156569158,0.067524122
SteenkampskraalRd_divergens_XY/4948_4951_c1,0.118617193,0.050635172,44809,0.118617193,0.050635172,0.095773627,0.044463570,0.042571839,0.023202453
SteenkampskraalRd_divergens_XY/4948_4951_c2,0.134448325,0.049356514,84756,0.134448325,0.049356514,0.111340546,0.043453154,0.057987446,0.022816987
