,Label,lumMean,lumSD,area,lwMean,lwSD,swMean,swSD
32165,pofadder_fulleri_GH/1902_1905_b11,0.298965437,0.093824208,1091,0.298965437,0.093824208,0.143640987,0.044594704
32166,pofadder_fulleri_GH/1902_1905_b12,0.198320729,0.035075278,319,0.198320729,0.035075278,0.09854772,0.022919342
32167,pofadder_fulleri_GH/1902_1905_b13,0.283064381,0.092949893,656,0.283064381,0.092949893,0.135266702,0.045093276
32168,pofadder_fulleri_GH/1902_1905_b14,0.321436354,0.076935226,2244,0.321436354,0.076935226,0.16925565,0.044178776
32169,pofadder_fulleri_GH/1902_1905_b15,0.259975309,0.021972925,1094,0.259975309,0.021972925,0.14572437,0.019447059
32170,pofadder_fulleri_GH/1902_1905_b16,0.203129349,0.041545745,961,0.203129349,0.041545745,0.116930068,0.020829454
32171,pofadder_fulleri_GH/1902_1905_b17,0.154210106,0.05595904,657,0.154210106,0.05595904,0.073679294,0.021900398
32172,pofadder_fulleri_GH/1902_1905_b18,0.273701738,0.061118968,966,0.273701738,0.061118968,0.189775941,0.035285067
32173,pofadder_fulleri_GH/1902_1905_b19,0.114956622,0.026362881,635,0.114956622,0.026362881,0.054165903,0.013753891
32174,pofadder_fulleri_GH/1902_1905_b2,0.208030517,0.047563244,285,0.208030517,0.047563244,0.107005923,0.030211593
32175,pofadder_fulleri_GH/1902_1905_b20,0.172280504,0.049303639,1774,0.172280504,0.049303639,0.075570614,0.019961472
32176,pofadder_fulleri_GH/1902_1905_b21,0.285817769,0.050466768,1127,0.285817769,0.050466768,0.14546529,0.03416922
32177,pofadder_fulleri_GH/1902_1905_b3,0.258640435,0.04092914,227,0.258640435,0.04092914,0.142878758,0.022447479
32178,pofadder_fulleri_GH/1902_1905_b4,0.302131686,0.031794136,1532,0.302131686,0.031794136,0.179452242,0.031273344
32179,pofadder_fulleri_GH/1902_1905_b5,0.207523284,0.030060454,420,0.207523284,0.030060454,0.095551531,0.016379233
32180,pofadder_fulleri_GH/1902_1905_b6,0.16659225,0.040024379,392,0.16659225,0.040024379,0.085896623,0.024662708
32181,pofadder_fulleri_GH/1902_1905_b7,0.348442692,0.115054852,1436,0.348442692,0.115054852,0.169613425,0.058854967
32182,pofadder_fulleri_GH/1902_1905_b8,0.157254207,0.050956623,341,0.157254207,0.050956623,0.087457591,0.023263682
32183,pofadder_fulleri_GH/1902_1905_b9,0.234312074,0.060909213,413,0.234312074,0.060909213,0.108378304,0.0369215
32184,pofadder_fulleri_GH/1902_1905_c1,0.108964129,0.021573676,1926,0.108964129,0.021573676,0.048212851,0.009228852
32185,pofadder_fulleri_GH/1914_1917_a1a,0.217579244,0.052522561,31660,0.217579244,0.052522561,0.150939527,0.035558037
32186,pofadder_fulleri_GH/1914_1917_a1b,0.180623231,0.045287015,33054,0.180623231,0.045287015,0.128041111,0.030727574
32187,pofadder_fulleri_GH/1914_1917_b1,0.213050131,0.068663532,4718,0.213050131,0.068663532,0.117720512,0.036643171
32188,pofadder_fulleri_GH/1914_1917_b10,0.303314276,0.070205772,114990,0.303314276,0.070205772,0.203508696,0.044212428
32189,pofadder_fulleri_GH/1914_1917_b11,0.113503605,0.033345792,73967,0.113503605,0.033345792,0.074184908,0.018977718
32190,pofadder_fulleri_GH/1914_1917_b2,0.31039187,0.074991165,24488,0.31039187,0.074991165,0.182651779,0.042443347
32191,pofadder_fulleri_GH/1914_1917_b3,0.336805322,0.092260676,85543,0.336805322,0.092260676,0.22788096,0.052817185
32192,pofadder_fulleri_GH/1914_1917_b4,0.256352226,0.04428173,751,0.256352226,0.04428173,0.138020827,0.027851667
32193,pofadder_fulleri_GH/1914_1917_b5,0.342345467,0.113022642,100653,0.342345467,0.113022642,0.215631102,0.067909905
32194,pofadder_fulleri_GH/1914_1917_b6,0.241639086,0.04684765,60740,0.241639086,0.04684765,0.15849045,0.03068027
32195,pofadder_fulleri_GH/1914_1917_b7,0.196336552,0.047657627,2188,0.196336552,0.047657627,0.120711003,0.027227094
32196,pofadder_fulleri_GH/1914_1917_b8,0.278749542,0.066814789,158,0.278749542,0.066814789,0.164096691,0.024025415
32197,pofadder_fulleri_GH/1914_1917_b9,0.238674665,0.068552134,12995,0.238674665,0.068552134,0.151791392,0.036669767
32198,pofadder_fulleri_GH/1914_1917_c1,0.193892729,0.039767204,11977,0.193892729,0.039767204,0.092528727,0.01726271
32199,pofadder_fulleri_GH/1914_1917_c2,0.182599167,0.034017075,5142,0.182599167,0.034017075,0.094792872,0.017730498
32200,pofadder_fulleri_GH/1914_1917_c3,0.158806154,0.033199361,3213,0.158806154,0.033199361,0.076443346,0.015311369
32201,pofadder_fulleri_GH/1914_1917_c4,0.181186778,0.031410654,6894,0.181186778,0.031410654,0.088156325,0.014664612
32202,pofadder_fulleri_GH/1914_1917_c5,0.167561499,0.043234023,8484,0.167561499,0.043234023,0.087569939,0.021873692
32203,pofadder_fulleri_GH/1914_1917_p1,0.31039187,0.074991165,24488,0.31039187,0.074991165,0.182651779,0.042443347
32204,pofadder_fulleri_GH/1914_1917_p2,0.303314276,0.070205772,114990,0.303314276,0.070205772,0.203508696,0.044212428
32205,pofadder_fulleri_GH/1925_1926_a1a,0.243013219,0.075143976,41978,0.243013219,0.075143976,0.169893995,0.042209301
32206,pofadder_fulleri_GH/1925_1926_a1b,0.233536112,0.080012248,54279,0.233536112,0.080012248,0.161205142,0.046886965
32207,pofadder_fulleri_GH/1925_1926_a2a,0.288260837,0.064020756,56989,0.288260837,0.064020756,0.184821108,0.032602087
32208,pofadder_fulleri_GH/1925_1926_a2b,0.278308761,0.069768647,49171,0.278308761,0.069768647,0.1825172,0.034797053
32209,pofadder_fulleri_GH/1925_1926_b1,0.331537881,0.077052264,318732,0.331537881,0.077052264,0.228158961,0.04974213
32210,pofadder_fulleri_GH/1925_1926_b10,0.332545971,0.084593034,1950,0.332545971,0.084593034,0.211155803,0.058149348
32211,pofadder_fulleri_GH/1925_1926_b11,0.190158575,0.020664351,860,0.190158575,0.020664351,0.10744239,0.014771948
32212,pofadder_fulleri_GH/1925_1926_b12,0.200165802,0.037017144,2859,0.200165802,0.037017144,0.119226917,0.024949361
32213,pofadder_fulleri_GH/1925_1926_b13,0.246555895,0.044550992,357,0.246555895,0.044550992,0.129859354,0.022050403
32214,pofadder_fulleri_GH/1925_1926_b14,0.165147105,0.031220107,811,0.165147105,0.031220107,0.114258778,0.0197764
32215,pofadder_fulleri_GH/1925_1926_b15,0.242221863,0.080259874,10789,0.242221863,0.080259874,0.1846755,0.052411316
32216,pofadder_fulleri_GH/1925_1926_b16,0.373584349,0.082612992,104871,0.373584349,0.082612992,0.276118867,0.05669056
32217,pofadder_fulleri_GH/1925_1926_b17,0.224376381,0.071469575,9387,0.224376381,0.071469575,0.168719821,0.048281277
32218,pofadder_fulleri_GH/1925_1926_b18,0.260232916,0.053920078,4813,0.260232916,0.053920078,0.151345527,0.034105353
32219,pofadder_fulleri_GH/1925_1926_b2,0.272412877,0.027543423,612,0.272412877,0.027543423,0.151345149,0.018639459
32220,pofadder_fulleri_GH/1925_1926_b3,0.304140206,0.060899838,21280,0.304140206,0.060899838,0.200805798,0.037927486
32221,pofadder_fulleri_GH/1925_1926_b4,0.295011936,0.063762418,40525,0.295011936,0.063762418,0.206005459,0.038736365
32222,pofadder_fulleri_GH/1925_1926_b5,0.219214514,0.057367939,1911,0.219214514,0.057367939,0.138584887,0.033048012
32223,pofadder_fulleri_GH/1925_1926_b6,0.189079076,0.022801434,205,0.189079076,0.022801434,0.082650937,0.011383502
32224,pofadder_fulleri_GH/1925_1926_b7,0.226989377,0.061392925,5458,0.226989377,0.061392925,0.127663171,0.036057623
32225,pofadder_fulleri_GH/1925_1926_b8,0.239349953,0.072663527,9620,0.239349953,0.072663527,0.159924195,0.042484018
32226,pofadder_fulleri_GH/1925_1926_b9,0.373548399,0.078783343,196097,0.373548399,0.078783343,0.258058677,0.053240561
32227,pofadder_fulleri_GH/1925_1926_c1,0.153567726,0.028906447,2430,0.153567726,0.028906447,0.082228869,0.016394996
32228,pofadder_fulleri_GH/1925_1926_p1,0.331537881,0.077052264,318732,0.331537881,0.077052264,0.228158961,0.04974213
32229,pofadder_olivacea_x/1957_1960_a10a,0.178436725,0.081677966,8481,0.178436725,0.081677966,0.095507827,0.040328261
32230,pofadder_olivacea_x/1957_1960_a11a,0.083868666,0.033487489,7101,0.083868666,0.033487489,0.062894021,0.019478969
32231,pofadder_olivacea_x/1957_1960_a11b,0.039696141,0.023072049,4412,0.039696141,0.023072049,0.033918635,0.016677081
32232,pofadder_olivacea_x/1957_1960_a12a,0.068779692,0.020634437,5498,0.068779692,0.020634437,0.053814307,0.020777191
32233,pofadder_olivacea_x/1957_1960_a12b,0.081274088,0.020548513,2490,0.081274088,0.020548513,0.075059119,0.022013575
32234,pofadder_olivacea_x/1957_1960_a13a,0.065044733,0.026952353,11169,0.065044733,0.026952353,0.050211409,0.014680428
32235,pofadder_olivacea_x/1957_1960_a13b,0.064866843,0.027657546,15155,0.064866843,0.027657546,0.04813757,0.013607445
32236,pofadder_olivacea_x/1957_1960_a1a,0.171091028,0.037294928,9806,0.171091028,0.037294928,0.090052937,0.017218415
32237,pofadder_olivacea_x/1957_1960_a1b,0.133430108,0.039370668,7965,0.133430108,0.039370668,0.081600112,0.021531648
32238,pofadder_olivacea_x/1957_1960_a2a,0.209114417,0.088109482,9549,0.209114417,0.088109482,0.110237474,0.046654874
32239,pofadder_olivacea_x/1957_1960_a3a,0.069714798,0.029844702,3770,0.069714798,0.029844702,0.047137284,0.021428676
32240,pofadder_olivacea_x/1957_1960_a3b,0.087059149,0.025378341,2293,0.087059149,0.025378341,0.064395677,0.021720112
32241,pofadder_olivacea_x/1957_1960_a4a,0.111446771,0.03647512,2181,0.111446771,0.03647512,0.059053964,0.019477658
32242,pofadder_olivacea_x/1957_1960_a5a,0.130392518,0.022158218,3441,0.130392518,0.022158218,0.072063454,0.013402703
32243,pofadder_olivacea_x/1957_1960_a5b,0.153281933,0.041557955,4537,0.153281933,0.041557955,0.080196386,0.020722254
32244,pofadder_olivacea_x/1957_1960_a6a,0.103354709,0.049979084,8163,0.103354709,0.049979084,0.061712388,0.026606137
32245,pofadder_olivacea_x/1957_1960_a7a,0.117092108,0.023563841,9476,0.117092108,0.023563841,0.076200639,0.01617239
32246,pofadder_olivacea_x/1957_1960_a7b,0.074252262,0.025569086,8041,0.074252262,0.025569086,0.052189793,0.019060663
32247,pofadder_olivacea_x/1957_1960_a8a,0.065227951,0.027213217,4827,0.065227951,0.027213217,0.049935988,0.022906902
32248,pofadder_olivacea_x/1957_1960_a8b,0.079244081,0.027758489,6548,0.079244081,0.027758489,0.058242032,0.025927138
32249,pofadder_olivacea_x/1957_1960_a9a,0.120629703,0.059736028,4719,0.120629703,0.059736028,0.079295151,0.036080276
32250,pofadder_olivacea_x/1957_1960_a9b,0.088498992,0.030446597,5965,0.088498992,0.030446597,0.061292992,0.019204953
32251,pofadder_olivacea_x/1957_1960_b1,0.29111557,0.083362273,15666,0.29111557,0.083362273,0.128273631,0.032446791
32252,pofadder_olivacea_x/1957_1960_b2,0.193331844,0.055696123,37147,0.193331844,0.055696123,0.096047644,0.028506224
32253,pofadder_olivacea_x/1957_1960_b3,0.421909891,0.09499058,206565,0.421909891,0.09499058,0.254121125,0.062033913
32254,pofadder_olivacea_x/1957_1960_b4,0.305126927,0.14978172,180740,0.305126927,0.14978172,0.172808191,0.091147203
32255,pofadder_olivacea_x/1957_1960_b5,0.442154147,0.087831579,115426,0.442154147,0.087831579,0.296762675,0.053120725
32256,pofadder_olivacea_x/1957_1960_b6,0.410873598,0.165729541,2040988,0.410873598,0.165729541,0.282920361,0.128431476
32257,pofadder_olivacea_x/1957_1960_c1,0.112602199,0.040418563,24349,0.112602199,0.040418563,0.050467788,0.017627374
32258,pofadder_olivacea_x/1957_1960_c2,0.114626752,0.042851172,30968,0.114626752,0.042851172,0.055579515,0.018442678
32259,pofadder_olivacea_x/1957_1960_p1,0.410873598,0.165729541,2040988,0.410873598,0.165729541,0.282920361,0.128431476
32260,pofadder_olivacea_x/1968_1972_a1a,0.11841303,0.037131972,25403,0.11841303,0.037131972,0.065647673,0.018652037
32261,pofadder_olivacea_x/1968_1972_a1b,0.121088857,0.033311309,20495,0.121088857,0.033311309,0.068594533,0.017506558
32262,pofadder_olivacea_x/1968_1972_a2a,0.152861728,0.040396832,28579,0.152861728,0.040396832,0.077067706,0.015983534
32263,pofadder_olivacea_x/1968_1972_a2b,0.123996557,0.043888627,18535,0.123996557,0.043888627,0.069100108,0.019903308
32264,pofadder_olivacea_x/1968_1972_a3a,0.112564317,0.028711907,22450,0.112564317,0.028711907,0.065665198,0.016790831
32265,pofadder_olivacea_x/1968_1972_a3b,0.088859357,0.029301482,16134,0.088859357,0.029301482,0.058015958,0.017163856
32266,pofadder_olivacea_x/1968_1972_b1,0.331862981,0.108462243,155834,0.331862981,0.108462243,0.20472776,0.066024626
32267,pofadder_olivacea_x/1968_1972_b2,0.309057478,0.116374066,87892,0.309057478,0.116374066,0.204443782,0.075830951
32268,pofadder_olivacea_x/1968_1972_b3,0.246024863,0.086198727,2803668,0.246024863,0.086198727,0.145111263,0.060178917
32269,pofadder_olivacea_x/1968_1972_b4,0.296671994,0.094715388,48462,0.296671994,0.094715388,0.138816139,0.053316052
32270,pofadder_olivacea_x/1968_1972_c1,0.096436301,0.028847597,85122,0.096436301,0.028847597,0.047284157,0.01324407
32271,pofadder_olivacea_x/1968_1972_g1,0.124932311,0.072111861,29070,0.124932311,0.072111861,0.060782269,0.033649295
32272,pofadder_olivacea_x/1980_1983_a1a,0.072794077,0.025056904,12565,0.072794077,0.025056904,0.056006231,0.015088526
32273,pofadder_olivacea_x/1980_1983_a1b,0.073754384,0.025032169,11460,0.073754384,0.025032169,0.054576891,0.014600632
32274,pofadder_olivacea_x/1980_1983_a2a,0.061289886,0.018823763,10969,0.061289886,0.018823763,0.050073308,0.013507439
32275,pofadder_olivacea_x/1980_1983_a2b,0.1046554,0.061852872,17421,0.1046554,0.061852872,0.078009629,0.041537848
32276,pofadder_olivacea_x/1980_1983_a3a,0.109627681,0.029663646,9916,0.109627681,0.029663646,0.073516573,0.016160126
32277,pofadder_olivacea_x/1980_1983_a3b,0.129863316,0.050470289,9767,0.129863316,0.050470289,0.084105918,0.025210125
32278,pofadder_olivacea_x/1980_1983_a4a,0.1453431,0.035796707,12276,0.1453431,0.035796707,0.090384992,0.018086482
32279,pofadder_olivacea_x/1980_1983_a4b,0.123534054,0.030219909,12846,0.123534054,0.030219909,0.082052994,0.016871168
32280,pofadder_olivacea_x/1980_1983_a5a,0.118487511,0.036236195,5896,0.118487511,0.036236195,0.081851552,0.019756504
32281,pofadder_olivacea_x/1980_1983_a5b,0.101232422,0.03426516,9229,0.101232422,0.03426516,0.069995427,0.018184878
32282,pofadder_olivacea_x/1980_1983_a6a,0.103020556,0.059116266,13312,0.103020556,0.059116266,0.070033021,0.029100634
32283,pofadder_olivacea_x/1980_1983_a6b,0.052293356,0.018524536,6830,0.052293356,0.018524536,0.047955839,0.012592556
32284,pofadder_olivacea_x/1980_1983_a7a,0.064030552,0.015940758,7059,0.064030552,0.015940758,0.04982107,0.009562951
32285,pofadder_olivacea_x/1980_1983_a7b,0.098889119,0.056301781,10862,0.098889119,0.056301781,0.067122481,0.026552314
32286,pofadder_olivacea_x/1980_1983_b1,0.188307743,0.095022179,3086872,0.188307743,0.095022179,0.109547839,0.049769183
32287,pofadder_olivacea_x/1980_1983_b2,0.477045836,0.200708932,5239456,0.477045836,0.200708932,0.329572449,0.129950386
32288,pofadder_olivacea_x/1980_1983_b3,0.132219173,0.053059879,75825,0.132219173,0.053059879,0.093912018,0.038273906
32289,pofadder_olivacea_x/1980_1983_p1,0.477045836,0.200708932,5239456,0.477045836,0.200708932,0.329572449,0.129950386
32290,pofadder_olivacea_x/1980_1983_p2,0.477045836,0.200708932,5239456,0.477045836,0.200708932,0.329572449,0.129950386
32291,pofadder_olivacea_x/1980_1983_p3,0.477045836,0.200708932,5239456,0.477045836,0.200708932,0.329572449,0.129950386
32292,pofadder_olivacea_x/1980_1983_p4,0.477045836,0.200708932,5239456,0.477045836,0.200708932,0.329572449,0.129950386
32293,pofadder_olivacea_x/1980_1983_p5,0.477045836,0.200708932,5239456,0.477045836,0.200708932,0.329572449,0.129950386
32294,pofadder_olivacea_x/1980_1983_p6,0.477045836,0.200708932,5239456,0.477045836,0.200708932,0.329572449,0.129950386
32295,pofadder_olivacea_x/1992_1995_a1a,0.101386894,0.034540053,7951,0.101386894,0.034540053,0.068179158,0.018258246
32296,pofadder_olivacea_x/1992_1995_a1b,0.065554005,0.014171194,4065,0.065554005,0.014171194,0.050586461,0.009344402
32297,pofadder_olivacea_x/1992_1995_a2a,0.139182314,0.034100067,5454,0.139182314,0.034100067,0.075037178,0.020476141
32298,pofadder_olivacea_x/1992_1995_a2b,0.166212648,0.069145384,8463,0.166212648,0.069145384,0.079996456,0.038825973
32299,pofadder_olivacea_x/1992_1995_a3a,0.189049608,0.029453919,6294,0.189049608,0.029453919,0.102808156,0.018666441
32300,pofadder_olivacea_x/1992_1995_a3b,0.191645211,0.040730915,4979,0.191645211,0.040730915,0.099042551,0.021137268
32301,pofadder_olivacea_x/1992_1995_b1,0.359509584,0.136544941,261088,0.359509584,0.136544941,0.264730798,0.101102202
32302,pofadder_olivacea_x/1992_1995_b10,0.247133484,0.077381206,95715,0.247133484,0.077381206,0.179072519,0.057517974
32303,pofadder_olivacea_x/1992_1995_b11,0.238153976,0.080714626,294552,0.238153976,0.080714626,0.194892967,0.062971472
32304,pofadder_olivacea_x/1992_1995_b2,0.232250911,0.081207673,42216,0.232250911,0.081207673,0.162493054,0.054729758
32305,pofadder_olivacea_x/1992_1995_b3,0.139913192,0.080116207,69109,0.139913192,0.080116207,0.092247363,0.057310421
32306,pofadder_olivacea_x/1992_1995_b4,0.539068418,0.076624999,103941,0.539068418,0.076624999,0.380110317,0.068868487
32307,pofadder_olivacea_x/1992_1995_b5,0.383722742,0.113049417,194220,0.383722742,0.113049417,0.269789545,0.094561952
32308,pofadder_olivacea_x/1992_1995_b6,0.377371284,0.105725878,200978,0.377371284,0.105725878,0.322400733,0.082613406
32309,pofadder_olivacea_x/1992_1995_b7,0.272022641,0.126998327,75351,0.272022641,0.126998327,0.204302254,0.08529785
32310,pofadder_olivacea_x/1992_1995_b8,0.311048177,0.059663309,156438,0.311048177,0.059663309,0.209076708,0.04537977
32311,pofadder_olivacea_x/1992_1995_b9,0.359040382,0.108919151,200302,0.359040382,0.108919151,0.261839805,0.084712567
32312,pofadder_olivacea_x/2004_2007_a1a,0.07833993,0.021906164,21885,0.07833993,0.021906164,0.066294879,0.012941437
32313,pofadder_olivacea_x/2004_2007_a1b,0.066617636,0.01790788,17765,0.066617636,0.01790788,0.062125309,0.011931186
32314,pofadder_olivacea_x/2004_2007_b1,0.350364142,0.068798022,90217,0.350364142,0.068798022,0.210204357,0.054245064
32315,pofadder_olivacea_x/2004_2007_b10,0.326232789,0.053435267,7456,0.326232789,0.053435267,0.216508087,0.040631174
32316,pofadder_olivacea_x/2004_2007_b2,0.213979516,0.066266574,238323,0.213979516,0.066266574,0.133774176,0.033986608
32317,pofadder_olivacea_x/2004_2007_b3,0.078130907,0.033275726,60800,0.078130907,0.033275726,0.058775641,0.01686827
32318,pofadder_olivacea_x/2004_2007_b4,0.116022843,0.030783691,134604,0.116022843,0.030783691,0.068633971,0.014398608
32319,pofadder_olivacea_x/2004_2007_b5,0.125434081,0.017122014,6358,0.125434081,0.017122014,0.079780238,0.012484535
32320,pofadder_olivacea_x/2004_2007_b6,0.487374098,0.110089654,59029,0.487374098,0.110089654,0.345432482,0.094465947
32321,pofadder_olivacea_x/2004_2007_b7,0.130153463,0.045407896,34490,0.130153463,0.045407896,0.088135414,0.025603455
32322,pofadder_olivacea_x/2004_2007_b8,0.270666473,0.097889474,2054445,0.270666473,0.097889474,0.18675139,0.063034702
32323,pofadder_olivacea_x/2004_2007_b9,0.297875116,0.071745887,33574,0.297875116,0.071745887,0.248391439,0.056618519
32324,pofadder_olivacea_x/2004_2007_c1,0.076136216,0.021497588,5109,0.076136216,0.021497588,0.051917858,0.010426515
32325,pofadder_olivacea_x/2004_2007_c2,0.089258394,0.015982453,9255,0.089258394,0.015982453,0.062151891,0.007849
32326,pofadder_olivacea_x/2004_2007_p1,0.350364142,0.068798022,90217,0.350364142,0.068798022,0.210204357,0.054245064
32327,pofadder_olivacea_x/2004_2007_p10,0.270666473,0.097889474,2054445,0.270666473,0.097889474,0.18675139,0.063034702
32328,pofadder_olivacea_x/2004_2007_p11,0.270666473,0.097889474,2054445,0.270666473,0.097889474,0.18675139,0.063034702
32329,pofadder_olivacea_x/2004_2007_p12,0.270666473,0.097889474,2054445,0.270666473,0.097889474,0.18675139,0.063034702
32330,pofadder_olivacea_x/2004_2007_p2,0.213979516,0.066266574,238323,0.213979516,0.066266574,0.133774176,0.033986608
32331,pofadder_olivacea_x/2004_2007_p3,0.213979516,0.066266574,238323,0.213979516,0.066266574,0.133774176,0.033986608
32332,pofadder_olivacea_x/2004_2007_p4,0.078130907,0.033275726,60800,0.078130907,0.033275726,0.058775641,0.01686827
32333,pofadder_olivacea_x/2004_2007_p5,0.270666473,0.097889474,2054445,0.270666473,0.097889474,0.18675139,0.063034702
